id;host_id;host_name;neighbourhood_cleansed;property_type;price;availability_365;number_of_reviews;review_scores_rating
548437819318715000;431977102;Holidu;Sencelles;Entire villa;180;273;14;4,93
548528111784927000;242316949;MallorcaWeek;Pollença;Entire home;180;268;32;4,91
548895008766572000;104391439;Alessandra;Palma de Mallorca;Entire home;140;352;0;4,645990014555646
548951151568973000;304065692;Apartamentos;Pollença;Entire vacation home;413;326;32;4,97
549074431811220000;65697804;Ideal Property Mallorca;Lloret de Vistalegre;Entire home;343;0;10;5
549107254337300000;65697804;Ideal Property Mallorca;Sa Pobla;Entire home;375;315;15;4,8
549258166147141000;76875955;Team FiveStarsHome;Manacor;Entire villa;219;153;1;5
549272524818385000;112048186;Nadine;Andratx;Entire condo;111;282;41;4,76
549748901643443000;431977102;Holidu;Pollença;Entire rental unit;135;364;1;5
549761601602033000;431977102;Holidu;Búger;Entire home;282;364;3;4,33
549772072603353000;431977102;Holidu;Alcúdia;Entire rental unit;125;326;19;5
54312009;36517533;Claus;Palma de Mallorca;Entire condo;161;264;11;4,73
54323237;377610127;Rentavillamallorca.Com;Alcúdia;Entire villa;352;189;1;5
54333316;4645996;Svitlana;Felanitx;Entire cottage;241;77;6;4
54334450;196785990;Paul;Palma de Mallorca;Entire serviced apartment;40;133;1;5
54335712;80839530;Homerti;Alcúdia;Entire rental unit;187;336;3;4,33
54335721;80839530;Homerti;Porreres;Entire villa;350;163;2;5
54338060;185132540;Mallorca;Sóller;Entire rental unit;170;236;24;4,67
54347004;187050772;Holidu;Inca;Entire home;200;365;3;5
54349838;151667939;Slow;Felanitx;Entire chalet;139;305;18;4,61
54349845;151667939;Slow;Felanitx;Entire chalet;171;278;20;4,2
54353423;5362820;Mª Del Pilar;Campos;Entire home;181;296;31;5
54364261;66176030;Smilevillas;Pollença;Entire rental unit;229;0;0;4,289931972789115
54365420;173328477;Gemma;Andratx;Entire villa;231;312;0;4,616285714285714
54365423;173328477;Gemma;Pollença;Entire villa;436;363;0;4,616285714285714
54365424;173328477;Gemma;Pollença;Entire villa;406;175;0;4,616285714285714
54365426;173328477;Gemma;Son Servera;Entire villa;222;317;0;4,616285714285714
54373304;441280961;Pilar;Santanyí;Room in hotel;217;184;267;4,85
554060100146544000;11810390;Villasmar;Alcúdia;Entire rental unit;142;255;24;4,79
554063856331706000;80839530;Homerti;Selva;Entire rental unit;287;128;1;5
554063862519026000;66176030;Smilevillas;Felanitx;Entire cottage;241;218;5;3,4
550470059705530000;19665880;Dolores;Andratx;Entire serviced apartment;110;79;24;4,92
550500257043742000;22729017;Michelle;Palma de Mallorca;Entire villa;140;258;42;4,95
550698376556854000;385395646;Catalina;Sóller;Entire rental unit;89;336;46;4,3
550763490011584000;423926411;Jesus;Andratx;Entire villa;231;365;2;5
551053008228993000;4998117;Bartomeu;Ses Salines;Entire serviced apartment;80;17;52;4,48
551062254294564000;4998117;Bartomeu;Ses Salines;Entire serviced apartment;95;8;28;4,61
551089093385983000;438731443;Diego;Lloseta;Entire villa;237;348;19;5
551331508696542000;75744;María;Palma de Mallorca;Entire condo;87;330;120;4,68
551838492908598000;84107857;Clair;Pollença;Entire vacation home;229;90;16;4,44
551861430469932000;146598485;Jose;Santanyí;Entire villa;300;339;51;4,8
54376364;399344913;Chris;Alcúdia;Entire villa;80;36;2;5
54383687;8864750;Illa Rentals Balearic;Alcúdia;Entire rental unit;117;212;3;5
54388521;187050772;Holidu;Alcúdia;Entire home;247;365;0;4,614125
54388522;187050772;Holidu;Alcúdia;Entire home;264;365;0;4,614125
54389117;428209972;Francisca;Campanet;Entire villa;10;75;35;5
54402513;122491844;Sealand Villas;Pollença;Entire villa;100;258;34;4,41
54407993;122491844;Sealand Villas;Pollença;Entire rental unit;125;269;20;4,05
54409430;19665880;Dolores;Andratx;Entire home;129;116;21;4,76
500371562254241000;172161729;Joan & Joana;Lloseta;Entire villa;237;209;7;4,86
554087594835538000;66176030;Smilevillas;Felanitx;Entire cottage;241;209;0;4,289931972789115
554100869957185000;66176030;Smilevillas;Santanyí;Entire cottage;217;104;2;4,5
554133523981080000;66176030;Smilevillas;Santanyí;Entire cottage;217;227;2;4,5
554180878980595000;66176030;Smilevillas;Santanyí;Entire cottage;315;326;9;4,78
551873850767310000;442905184;Mallorca Local Soul;Alcúdia;Entire villa;200;0;3;4
551909008030979000;66176030;Smilevillas;Santanyí;Entire cottage;217;210;10;4,3
551949606822090000;431977102;Holidu;Pollença;Entire rental unit;100;340;22;4,59
551955009497869000;66176030;Smilevillas;Felanitx;Entire cottage;241;151;8;4,25
552022760155977000;442925311;Giuseppe;Alcúdia;Entire townhouse;113;180;4;5
552073393785295000;431977102;Holidu;Ariany;Entire rental unit;135;364;1;5
552075155864346000;431977102;Holidu;Ariany;Entire rental unit;135;364;1;5
552075406075651000;431977102;Holidu;Ariany;Entire rental unit;135;364;0;4,602745098039216
552075943318147000;431977102;Holidu;Ariany;Entire rental unit;135;364;3;5
552078203753208000;431977102;Holidu;Santanyí;Entire rental unit;74;353;19;4,63
552079323816905000;431977102;Holidu;Felanitx;Entire rental unit;150;364;2;5
552540865831800000;80839530;Homerti;Pollença;Entire home;632;128;1;5
552549937954504000;66176030;Smilevillas;Santanyí;Entire villa;217;167;5;3,6
552565537162305000;66176030;Smilevillas;Santanyí;Entire villa;217;203;5;4
552635394774275000;431977102;Holidu;Alcúdia;Entire rental unit;105;364;16;4,81
554181670724155000;245708611;YourHouse;Alcúdia;Entire rental unit;178;179;2;5
554233295039224000;116354080;Cosme;Capdepera;Entire home;247;0;2;5
501143947409920000;103114115;Isabel;Valldemossa;Private room in townhouse;47;74;1;5
513500910101398000;11969448;Julia;Sóller;Entire townhouse;143;206;71;4,87
513587763673788000;180096435;Carme;Manacor;Private room in bed and breakfast;219;0;0;4,708318344218958
525297517302415000;265749423;Antoni;Manacor;Private room in cottage;26;106;31;4,97
527998229211776000;24926928;Dickinson;Pollença;Entire villa;315;260;0;4,422972972972972
528028479923970000;5545473;Sergio;Selva;Entire home;127;0;19;5
539807480680427000;440461101;Miguel;Palma de Mallorca;Private room in home;31;317;113;4,91
540516059500589000;115953755;Alfonso;Pollença;Entire villa;438;288;18;4,72
541654417055569000;8527478;Lisa;Maria de la Salut;Entire home;67;244;8;4,38
554318376588138000;376243856;Urban;Pollença;Entire rental unit;229;0;1;5
554374346635900000;165386213;Timea Irisz;Andratx;Entire villa;231;0;4;5
541873004690984000;440860506;Maria Luisa;Pollença;Entire townhouse;104;294;24;4,54
542645588294718000;131594018;Mallorca Holiday Properties;Alcúdia;Entire villa;275;189;12;4,92
543188166363601000;65697804;Ideal Property Mallorca;Alcúdia;Entire rental unit;97;222;44;4,93
543339283261500000;9675811;Conny;Santanyí;Entire villa;230;233;50;4,92
543396129330445000;423136884;Holidayfincas-Sineu S.L.;Ariany;Entire home;220;3;12;4,58
543490524710024000;106866016;BeBreeze;Inca;Entire villa;177;16;7;4,57
566434046861190000;60454275;Morey;Valldemossa;Entire cottage;357;240;56;4,96
552681742586161000;66176030;Smilevillas;Felanitx;Entire cottage;241;115;3;4
552701352427900000;76875955;Team FiveStarsHome;Selva;Entire villa;237;186;0;4,783606557377048
552791831620494000;4985887;Mallorca House Rent;Sant Llorenç des Cardassar;Entire home;107;323;7;4,43
552930664467486000;443086743;Caroline;Llucmajor;Room in hotel;237;0;0;5
552952564480299000;443086743;Caroline;Llucmajor;Room in hotel;603;0;1;5
552960162716422000;443086743;Caroline;Llucmajor;Room in hotel;636;0;0;5
558616865164714000;444122375;Maria;Ses Salines;Entire rental unit;150;258;20;4,95
558623085011407000;432363604;Loic, Estelle And Co;Pollença;Entire home;217;365;0;4,569695559548547
558623746054519000;432366677;Loic, Estelle And Co;Pollença;Entire rental unit;356;365;0;4,569695559548547
558625253917637000;432373337;Loic, Estelle And Co;Pollença;Entire rental unit;324;365;0;4,569695559548547
558626503745472000;432377701;Loic, Estelle And Co;Pollença;Entire rental unit;386;365;1;5
559065235388259000;420206276;Juan;Pollença;Entire villa;175;365;0;4,569695559548547
559094492601006000;80839530;Homerti;Sineu;Entire villa;465;182;6;4,33
559099082700889000;80839530;Homerti;Santa Margalida;Entire home;177;156;14;4,64
559210304097465000;444279185;Maxim;Alcúdia;Entire condo;65;338;97;4,88
559276928292862000;431977102;Holidu;Santanyí;Entire villa;252;362;1;5
559277173310308000;431977102;Holidu;Santanyí;Entire villa;150;362;5;5
554723459790007000;433526709;Unisono Luxury Homes;Andratx;Entire villa;231;20;0;5
554723471613335000;433526709;Unisono Luxury Homes;Andratx;Entire villa;231;349;0;5
554723480530286000;433526709;Unisono Luxury Homes;Palma de Mallorca;Entire villa;140;73;0;5
554723491543302000;433526709;Unisono Luxury Homes;Calvià;Entire villa;202;76;0;5
554723500231486000;433526709;Unisono Luxury Homes;Calvià;Entire villa;202;271;0;5
554723508707886000;433526709;Unisono Luxury Homes;Andratx;Entire villa;231;188;0;5
566580711074332000;445949148;Tim;Selva;Entire villa;150;2;27;4,96
566681117042057000;225218425;Das Team;Palma de Mallorca;Room in hotel;110;177;23;4,48
567041812029208000;431977102;Holidu;Llucmajor;Entire rental unit;158;364;0;4,602745098039216
567256106786728000;199776070;Sophie;Campos;Entire villa;600;268;8;5
567708925127868000;113967804;Montserrat;Ses Salines;Entire rental unit;80;220;36;4,92
567774792099070000;131594018;Mallorca Holiday Properties;Capdepera;Entire rental unit;114;105;3;5
567826086359676000;446286476;Toni;Palma de Mallorca;Room in hotel;73;46;42;4,79
568007492306519000;431977102;Holidu;Manacor;Entire home;122;353;26;4,77
568042674832950000;372494748;Villafy Mallorca;Selva;Entire villa;190;231;9;4,56
559308129916359000;4645996;Svitlana;Felanitx;Entire villa;566;261;0;4,569714285714285
559312407254155000;55665060;German;Santanyí;Entire villa;217;296;5;5
559376983188289000;49501915;Renthousing;Pollença;Entire condo;160;259;9;4,67
559849032935751000;118494447;Rebekka - Interhome Group;Manacor;Entire rental unit;147;355;6;4,83
559874705452798000;7572808;Michael;Manacor;Entire home;395;44;6;4,83
559888521749408000;118347637;Anika - Interhome Group;Pollença;Entire rental unit;155;338;7;4,14
560009966353074000;24926928;Dickinson;Pollença;Entire rental unit;100;365;11;4,27
560018979195504000;376243856;Urban;Muro;Entire chalet;140;244;15;4,33
554723520836754000;433526709;Unisono Luxury Homes;Campos;Entire villa;242;272;0;5
554724364621823000;102986764;Portic;Llucmajor;Entire villa;237;0;24;4,38
568155430239144000;173216046;Lucía;Alcúdia;Entire villa;513;227;10;4,6
568155837759254000;433526709;Unisono Luxury Homes;Andratx;Entire villa;231;365;0;5
569142288691335000;446097652;Pierre;Llucmajor;Entire villa;246;161;0;4,701822072906424
569229502411650000;69462088;Blue Villas Mallorca;Binissalem;Entire cottage;285;2;1;5
569274589377904000;43667859;Marina;Calvià;Entire rental unit;202;0;30;4,8
569275084250046000;437077560;Pedro;Alcúdia;Entire home;120;150;2;5
569300033305161000;9321406;Jaime;Valldemossa;Entire villa;237;0;0;4,822777777777778
569310021585600000;437077560;Pedro;Alcúdia;Entire villa;315;33;0;4,8133333333333335
569416143062023000;437077560;Pedro;Alcúdia;Entire rental unit;120;360;8;4,88
554799471553040000;66176030;Smilevillas;Santanyí;Entire cottage;217;163;1;5
569520427874974000;437077560;Pedro;Alcúdia;Entire villa;151;327;9;4,44
569887893897109000;187050772;Holidu;Santa Margalida;Entire rental unit;74;365;1;4
569925614651818000;107259109;Miguel - Interhome;Alcúdia;Entire home;132;250;0;4,488181818181818
569935307893200000;7686892;Andres;Santanyí;Entire condo;164;219;28;4,93
570035164873341000;431977102;Holidu;Banyalbufar;Entire home;242;365;13;4,23
570035374675111000;102986764;Portic;Palma de Mallorca;Entire villa;140;264;18;4,94
570049226617173000;80839530;Homerti;Felanitx;Entire rental unit;250;351;13;4,54
570065867275033000;131594018;Mallorca Holiday Properties;Capdepera;Entire rental unit;182;308;7;4,43
554805115862480000;4645996;Svitlana;Felanitx;Entire cottage;378;297;9;4,89
554829333663899000;80839530;Homerti;Inca;Entire home;236;345;18;4,67
560059459748763000;432403370;Loic, Estelle And Co;Pollença;Entire rental unit;468;364;0;4,569695559548547
560063005618765000;432413791;Loic, Estelle And Co;Pollença;Entire rental unit;305;365;0;4,569695559548547
560149812027601000;9768242;VillasComfort;Alcúdia;Entire villa;112;227;22;4,91
560588649561271000;431552339;Javier;Palma de Mallorca;Camper/RV;95;179;15;5
560641422307127000;403968407;Pedro;Artà;Entire vacation home;260;347;0;4,518571428571429
561469921078567000;444893306;Marilena;Llucmajor;Entire condo;80;355;29;4,38
561578450623147000;5328349;Joan;Alcúdia;Entire villa;200;165;3;4,67
562018607438168000;335622775;Jody;Sóller;Entire condo;136;337;55;4,84
562053021225932000;80839530;Homerti;Muro;Entire villa;231;114;23;4,91
554974584969471000;9496893;Mar;Sencelles;Entire cottage;123;168;40;4,93
555482237099956000;405212276;Benji;Alcúdia;Entire rental unit;115;180;13;4,31
570065877798305000;131594018;Mallorca Holiday Properties;Capdepera;Entire rental unit;187;358;2;4,5
570276816326573000;372494748;Villafy Mallorca;Búger;Entire villa;211;112;5;4,6
570612467818227000;187050772;Holidu;Santa Margalida;Entire home;116;347;2;4,5
570667686136498000;446888541;Alejandro;Palma de Mallorca;Entire villa;370;139;100;4,99
570729509694128000;372494748;Villafy Mallorca;Sa Pobla;Entire villa;211;181;2;4,5
571413108018768000;10483972;Cécile;Pollença;Entire townhouse;85;154;10;5
571526214881003000;225218425;Das Team;Palma de Mallorca;Room in hotel;110;194;32;4,59
571543609382197000;71611818;Pollentia;Pollença;Entire villa;229;0;0;4,781923076923078
555875095348547000;436796945;Carolina Veronica;Palma de Mallorca;Camper/RV;195;364;4;3,5
562094068883439000;4645996;Svitlana;Felanitx;Entire villa;241;118;0;4,569714285714285
562270812948215000;437077560;Pedro;Alcúdia;Entire home;151;318;1;5
562360363023598000;407776002;Juan Carlos;Alcúdia;Entire serviced apartment;234;7;13;4,38
562631488179490000;31258031;Francesc;Maria de la Salut;Entire cottage;45;254;46;4,96
562661208302388000;163377739;Miguel - Interhome Group;Alcúdia;Entire rental unit;133;232;6;4,33
562680935328521000;26691437;Taylan & Guille;Andratx;Entire villa;231;263;6;5
562696097963186000;90444937;Joan Francesc;Ses Salines;Entire rental unit;153;96;7;4,86
562697778525439000;90444937;Joan Francesc;Ses Salines;Entire rental unit;146;177;5;5
556393247330474000;443672637;Janny;Santanyí;Entire home;545;365;0;4,623030499428767
571665650824655000;446024238;Santiago;Capdepera;Entire condo;78;215;28;5
571671799133778000;14215653;Daniel;Campos;Entire villa;488;200;0;4,7932000000000015
572161160096353000;131594018;Mallorca Holiday Properties;Capdepera;Entire rental unit;54;0;1;5
572185975681331000;444389725;Nigel;Pollença;Entire rental unit;195;362;5;4,4
572188801975419000;131594018;Mallorca Holiday Properties;Capdepera;Entire rental unit;122;249;3;5
572241419776273000;444279185;Maxim;Alcúdia;Entire condo;67;351;72;4,82
572437222475628000;253907757;Casal De Petra;Petra;Room in boutique hotel;95;365;10;4,5
556929664934134000;86048157;Nord Villas;Pollença;Entire villa;212;364;1;5
556967894146899000;53898846;German;Pollença;Entire condo;135;16;8;4,88
557101598368757000;443993885;Ti Central Maria;Maria de la Salut;Room in boutique hotel;49;325;85;4,6
557107127875751000;443993885;Ti Central Maria;Maria de la Salut;Room in boutique hotel;95;249;67;4,6
557577053247046000;66176030;Smilevillas;Santanyí;Entire villa;217;179;1;4
562756514967804000;444117957;Marisa Noemi;Santa María del Camí;Camper/RV;150;365;5;4,4
562916248929862000;431977102;Holidu;Pollença;Entire rental unit;100;364;1;3
562916436774184000;431977102;Holidu;Pollença;Entire rental unit;100;364;5;4,6
562966414810272000;3993319;Henning;Llucmajor;Entire home;98;255;39;4,92
562970438323891000;432428464;Loic, Estelle And Co;Pollença;Entire rental unit;608;365;0;4,569695559548547
562976049982370000;432437312;Loic, Estelle And Co;Pollença;Entire rental unit;255;365;0;4,569695559548547
563421195056046000;5395169;Promoilles;Calvià;Entire chalet;500;279;5;3,6
563445195712164000;100507004;Mar;Sóller;Entire villa;185;334;46;4,83
563542854629939000;122491844;Sealand Villas;Pollença;Entire villa;224;88;20;4,75
572811598885371000;447339079;Maria;Inca;Entire villa;149;257;28;4,71
572881370014965000;145125924;Francisco Javier;Pollença;Entire rental unit;500;126;4;5
573117553614449000;447407054;Antonio;Sencelles;Entire home;300;261;83;4,95
573565337246555000;131594018;Mallorca Holiday Properties;Capdepera;Entire rental unit;122;75;0;4,697931034482758
573620657572641000;131594018;Mallorca Holiday Properties;Capdepera;Entire rental unit;114;121;1;5
573689364364334000;11810390;Villasmar;Alcúdia;Entire chalet;142;87;15;4,87
574183178575763000;386706128;Björn;Santanyí;Entire villa;250;310;1;5
574475089663382000;431977102;Holidu;Pollença;Entire home;464;362;3;4,67
557585968415262000;66176030;Smilevillas;Llubí;Entire cottage;177;124;0;4,289931972789115
557597138774562000;66176030;Smilevillas;Son Servera;Entire cottage;500;170;2;5
557655410261482000;66176030;Smilevillas;Felanitx;Entire cottage;285;256;2;4,5
563604936048964000;16295517;Carlos;Santa Eugènia;Entire home;240;0;30;4,8
564146266464934000;313785862;Portvil, S.L.U.;Pollença;Entire villa;453;56;0;4,403603603603604
564193926789549000;263599263;Maria Luisa;Santa Margalida;Entire chalet;354;290;5;5
564235514492442000;65697804;Ideal Property Mallorca;Sa Pobla;Entire villa;295;0;17;4,47
564244611469114000;263599263;Maria Luisa;Binissalem;Entire cottage;405;181;8;4,75
564256904840239000;405212276;Benji;Alcúdia;Entire condo;115;187;8;4,5
564278618533513000;157914815;Christoph;Búger;Entire home;100;214;4;5
564324432859490000;156144596;Mallorca Villa Selection;Calvià;Entire home;190;166;1;1
564369870954956000;14215653;Daniel;Santa Margalida;Entire home;325;339;0;4,7932000000000015
574701270145368000;10401259;Josefa;Pollença;Entire vacation home;229;0;2;5
574707145618149000;10401259;Josefa;Pollença;Entire vacation home;128;175;2;4,5
574711716428579000;10401259;Josefa;Pollença;Entire vacation home;220;99;1;5
574717287114525000;10401259;Josefa;Alcúdia;Entire villa;285;86;0;4,455384615384616
574756855679963000;24394217;Doris;Andratx;Entire villa;231;310;7;5
575018025395818000;444370875;Franz-Josef;Llucmajor;Entire villa;237;0;4;5
575051930156347000;115141355;CalaMillor-Individual,;Sant Llorenç des Cardassar;Entire rental unit;69;102;29;4,72
575227735121756000;71611818;Pollentia;Pollença;Entire townhouse;410;358;9;4,78
